sid,cid,sidsrcname,sidextid,subssynonym,sidmdate,depdate,depcatg,annotation,smiles
363906845,10687,Chemical Carcinogenesis Research Information System (CCRIS),526-75-0,"2,3-DIMETHYLPHENOL",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C(=CC=C1)O)C
363906846,7042,Chemical Carcinogenesis Research Information System (CCRIS),91-15-6,91-15-6,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)C#N)C#N
363906847,8496,Chemical Carcinogenesis Research Information System (CCRIS),121-91-5,ISOPHTHALIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC(=C1)C(=O)O)C(=O)O
363906848,6924,Chemical Carcinogenesis Research Information System (CCRIS),88-19-7,2-Toluenesulfonamide,20190211,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=CC=C1S(=O)(=O)N
363906849,23665720,Chemical Carcinogenesis Research Information System (CCRIS),130-13-2,130-13-2,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N.[Na+]
363906850,21277,Chemical Carcinogenesis Research Information System (CCRIS),5216-25-1,5216-25-1,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl
363906851,23691040,Chemical Carcinogenesis Research Information System (CCRIS),9/3/5460,9/3/5460,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+]
363906852,84232,Chemical Carcinogenesis Research Information System (CCRIS),14170-43-5,14170-43-5,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=C(C=C2S(=O)(=O)[O-])N)C(=C1)S(=O)(=O)[O-].[Na+].[Na+]
363906853,70050,Chemical Carcinogenesis Research Information System (CCRIS),842-18-2,842-18-2,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[K+].[K+]
363906854,6722,Chemical Carcinogenesis Research Information System (CCRIS),82-75-7,1-Naphthylamine-8-sulfonic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C(=C1)N)C(=CC=C2)S(=O)(=O)O
363906855,7072,Chemical Carcinogenesis Research Information System (CCRIS),91-97-4,91-97-4,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)C)N=C=O
363906856,11742,Chemical Carcinogenesis Research Information System (CCRIS),599-64-4,599-64-4,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O
363906857,10949,Chemical Carcinogenesis Research Information System (CCRIS),542-02-9,542-02-9,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=NC(=NC(=N1)N)N
363906858,5742,Chemical Carcinogenesis Research Information System (CCRIS),50-01-1,50-01-1,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(=N)(N)N.Cl
363906859,126,Chemical Carcinogenesis Research Information System (CCRIS),123-08-0,4-hydroxybenzaldehyde,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C=O)O
363906860,13195,Chemical Carcinogenesis Research Information System (CCRIS),822-36-6,4-Methylimidazole,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CN=CN1
363906861,7414,Chemical Carcinogenesis Research Information System (CCRIS),98-91-9,Benzenecarbothioic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C=C1)C(=O)S
363906862,8140,Chemical Carcinogenesis Research Information System (CCRIS),111-83-1,n-Octyl bromide,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCBr
363906863,81629,Chemical Carcinogenesis Research Information System (CCRIS),7209-38-3,"1,4-Piperazinedipropanamine",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1CN(CCN1CCCN)CCCN
363906864,69917,Chemical Carcinogenesis Research Information System (CCRIS),785-30-8,"4,4'-Diaminobenzanilide",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N
363906865,8056,Chemical Carcinogenesis Research Information System (CCRIS),110-52-1,110-52-1,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CCBr)CBr
363906866,8100,Chemical Carcinogenesis Research Information System (CCRIS),111-24-0,"1,5-DIBROMOPENTANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CCBr)CCBr
363906867,24372,Chemical Carcinogenesis Research Information System (CCRIS),7699-31-2,7699-31-2,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCNNCC.Cl.Cl
363906868,18503,Chemical Carcinogenesis Research Information System (CCRIS),3173-72-6,3173-72-6,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=CC=C2N=C=O)C(=C1)N=C=O
363906869,67122,Chemical Carcinogenesis Research Information System (CCRIS),120-52-5,120-52-5,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C=C1)C(=O)ON=C2C=CC(=NOC(=O)C3=CC=CC=C3)C=C2
363906870,7969,Chemical Carcinogenesis Research Information System (CCRIS),108-98-5,THIOPHENOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C=C1)S
363906871,7648,Chemical Carcinogenesis Research Information System (CCRIS),103-34-4,"4,4'-DITHIODIMORPHOLINE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1COCCN1SSN2CCOCC2
363906872,7549,Chemical Carcinogenesis Research Information System (CCRIS),101-25-7,DINITROSOPENTAMETHYLENETETRAMINE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1N2CN(CN1CN(C2)N=O)N=O
363906873,66071,Chemical Carcinogenesis Research Information System (CCRIS),110-72-5,110-72-5,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCNCCN
363906874,8172,Chemical Carcinogenesis Research Information System (CCRIS),112-27-6,TRIETHYLENE GLYCOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(COCCOCCO)O
363906875,3084221,Chemical Carcinogenesis Research Information System (CCRIS),15244-35-6,"Sulfuric acid, cadmium salt (1:1), hydrate",20210804,20180514,Governmental Organizations|Legacy Depositors,,O.O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Cd+2]
363906876,,Chemical Carcinogenesis Research Information System (CCRIS),124594-15-6,Nickel sulfamate (4 hydrate),20180514,20180514,Governmental Organizations|Legacy Depositors,,NS(=O)(=O)[O-].NS(=O)(=O)[O-].O.O.O.O.[Ni+2]
363906877,24596,Chemical Carcinogenesis Research Information System (CCRIS),7788-99-0,7788-99-0,20210804,20180514,Governmental Organizations|Legacy Depositors,,O.O.O.O.O.O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[K+].[Cr+3]
363906878,24008,Chemical Carcinogenesis Research Information System (CCRIS),7446-14-2,LEAD SULFATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,[O-]S(=O)(=O)[O-].[Pb+2]
363906879,108812,Chemical Carcinogenesis Research Information System (CCRIS),59702-31-7,59702-31-7,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCN1CCNC(=O)C1=O
363906880,643989,Chemical Carcinogenesis Research Information System (CCRIS),13446-34-9,13446-34-9,20210804,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906881,3084095,Chemical Carcinogenesis Research Information System (CCRIS),11120-25-5,Ammonium tungstate(VI),20210804,20180514,Governmental Organizations|Legacy Depositors,,[NH4+].[NH4+].[O-][W](=O)(=O)[O-]
363906882,74218,Chemical Carcinogenesis Research Information System (CCRIS),1635-61-6,5-Chloro-2-nitroaniline,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C=C1Cl)N)[N+](=O)[O-]
363906883,8501,Chemical Carcinogenesis Research Information System (CCRIS),122-01-0,122-01-0,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C(=O)Cl)Cl
363906884,8481,Chemical Carcinogenesis Research Information System (CCRIS),121-60-8,121-60-8,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)Cl
363906885,443059,Chemical Carcinogenesis Research Information System (CCRIS),131929-60-7,Spinosad,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC[C@H]1CCCC([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C.CC[C@H]1CCCC([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C
363906886,119153,Chemical Carcinogenesis Research Information System (CCRIS),96515-74-1,Palonidipine hydrochloride,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)(C)CN(C)CC2=CC=CC=C2)C3=C(C=CC(=C3)[N+](=O)[O-])F)C(=O)OC.Cl
363906887,2449,Chemical Carcinogenesis Research Information System (CCRIS),112665-43-7,SERATRODAST,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C
363906888,,Chemical Carcinogenesis Research Information System (CCRIS),518052-13-6,"HYDRAZINECARBOXAMIDE, N-(HYDROXYMETHYL)-2-[(5-NITRO-2-FURANYL)METHYLENE]",20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906889,,Chemical Carcinogenesis Research Information System (CCRIS),220444-51-9,"1,3-BIS[OMEGA-[DIETHYL-ORTHO-NITROBENZYLAMMONIO)-PENTYL]-6-METHYLURACIL DIBROMIDE",20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906890,5392,Chemical Carcinogenesis Research Information System (CCRIS),3383-96-8,temephos,20210804,20180514,Governmental Organizations|Legacy Depositors,,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC
363906891,12620,Chemical Carcinogenesis Research Information System (CCRIS),661-19-8,1-DOCOSANOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCCCCCCCCCCCCCCCO
363906892,443028,Chemical Carcinogenesis Research Information System (CCRIS),13060-14-5,Yangambin,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC1=CC(=CC(=C1OC)OC)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C(=C4)OC)OC)OC
363906893,,Chemical Carcinogenesis Research Information System (CCRIS),173241-50-4,"DIBENZO(A,L)PYRENE-11S, 12R-DIOL-13S, 14R-EPOXIDE",20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906894,156371,Chemical Carcinogenesis Research Information System (CCRIS),75853-60-0,Dehydroevodiamine Hydrochloride,20210804,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906895,8814,Chemical Carcinogenesis Research Information System (CCRIS),140-66-9,P-T-Octylphenol,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O
363906896,642197,Chemical Carcinogenesis Research Information System (CCRIS),764-41-0,"1,4-Dichlorobutene-2",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(/C=C/CCl)Cl
363906897,219100,Chemical Carcinogenesis Research Information System (CCRIS),81267-65-4,Phenoxodiol,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1C(=CC2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O
363906898,,Chemical Carcinogenesis Research Information System (CCRIS),4/8/9000,Asafoetida,20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906899,5281804,Chemical Carcinogenesis Research Information System (CCRIS),552-59-0,Prunetin,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O
363906900,445154,Chemical Carcinogenesis Research Information System (CCRIS),501-36-0,resveratrol,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O
363906901,3036580,Chemical Carcinogenesis Research Information System (CCRIS),97151-02-5,alpha-Hydroxytamoxifen,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3)O
363906902,,Chemical Carcinogenesis Research Information System (CCRIS),213982-96-8,WHI-07,20180514,20180514,Governmental Organizations|Legacy Depositors,,C[C@@H](C(=O)OC)NP(=O)(OC[C@@H]1[C@H](C[C@@H](O1)N2C(C(C(=O)NC2=O)(C)Br)OC)N=[N+]=[N-])OC3=CC=C(C=C3)Br
363906903,,Chemical Carcinogenesis Research Information System (CCRIS),21811-73-4,"1-Carboxyl-5,7-dibromo-6-hydroxy-2,3,4-trichloroxanthone",20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363906904,104930,Chemical Carcinogenesis Research Information System (CCRIS),4964-14-1,Trimethylarsine oxide,20210804,20180514,Governmental Organizations|Legacy Depositors,,C[As](=O)(C)C
363906905,3063374,Chemical Carcinogenesis Research Information System (CCRIS),100595-96-8,100595-96-8,20210804,20180514,Governmental Organizations|Legacy Depositors,,CN(C)CC(=C)C(=O)C1=CC=CC=C1.Cl
363906906,137,Chemical Carcinogenesis Research Information System (CCRIS),106-60-5,5-Aminolevulinic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CC(=O)O)C(=O)CN
363906907,1150,Chemical Carcinogenesis Research Information System (CCRIS),61-54-1,tryptamine,20190211,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C(=C1)C(=CN2)CCN
363906908,164531,Chemical Carcinogenesis Research Information System (CCRIS),61-47-2,serotonin,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=C1O)C(=CN2)CCN
363906909,6736,Chemical Carcinogenesis Research Information System (CCRIS),83-34-1,3-METHYLINDOLE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CNC2=CC=CC=C12
363906910,638071,Chemical Carcinogenesis Research Information System (CCRIS),592-46-1,"2,4-HEXADIENE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C/C=C/C=C/C
363906911,70204,Chemical Carcinogenesis Research Information System (CCRIS),922-65-6,922-65-6,20210804,20180514,Governmental Organizations|Legacy Depositors,,C=CC(C=C)O
363906912,62204,Chemical Carcinogenesis Research Information System (CCRIS),2004-70-8,trans-Piperylene,20210804,20180514,Governmental Organizations|Legacy Depositors,,C/C=C/C=C
363906913,643785,Chemical Carcinogenesis Research Information System (CCRIS),1574-41-0,cis-Piperylene,20210804,20180514,Governmental Organizations|Legacy Depositors,,C/C=C\C=C
363906914,6490,Chemical Carcinogenesis Research Information System (CCRIS),25265-77-4,Texanol,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)C(C(C)(C)COC(=O)C(C)C)O
363906915,5090,Chemical Carcinogenesis Research Information System (CCRIS),162011-90-7,rofecoxib,20210804,20180514,Governmental Organizations|Legacy Depositors,,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
363906916,2826713,Chemical Carcinogenesis Research Information System (CCRIS),158021-47-7,Krn 7000,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)[C@@H]([C@@H](CCCCCCCCCCCCCC)O)O
363906917,5591,Chemical Carcinogenesis Research Information System (CCRIS),97322-87-7,troglitazone,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C
363906918,7844,Chemical Carcinogenesis Research Information System (CCRIS),106-98-9,1-BUTENE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCC=C
363906919,62695,Chemical Carcinogenesis Research Information System (CCRIS),107-01-7,2-BUTENE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C/C=C/C
363906920,7861,Chemical Carcinogenesis Research Information System (CCRIS),107-25-5,VINYL METHYL ETHER,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC=C
363906921,6429,Chemical Carcinogenesis Research Information System (CCRIS),76-14-2,"1,2-Dichlorotetrafluoroethane",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(C(F)(F)Cl)(F)(F)Cl
363906922,6368,Chemical Carcinogenesis Research Information System (CCRIS),75-37-6,"1,1-DIFLUOROETHANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(F)F
363906923,6502,Chemical Carcinogenesis Research Information System (CCRIS),77-85-0,"1,1,1-TRIS(HYDROXYMETHYL)ETHANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(CO)(CO)CO
363906924,17291,Chemical Carcinogenesis Research Information System (CCRIS),2517-43-3,3-METHOXY-1-BUTANOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(CCO)OC
363906925,33286,Chemical Carcinogenesis Research Information System (CCRIS),7398-69-8,Diallyldimethylammonium chloride,20210804,20180514,Governmental Organizations|Legacy Depositors,,C[N+](C)(CC=C)CC=C.[Cl-]
363906926,444305,Chemical Carcinogenesis Research Information System (CCRIS),133-37-9,DL TARTARIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
363906927,9033,Chemical Carcinogenesis Research Information System (CCRIS),9002-98-6,Polyethyleneimine,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1CN1
363906928,3084433,Chemical Carcinogenesis Research Information System (CCRIS),25190-06-1,Polytetramethylene glycol,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCO[C@@H](CC)CO
363906929,7943,Chemical Carcinogenesis Research Information System (CCRIS),108-59-8,Dimethyl malonate,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC(=O)CC(=O)OC
363906930,12374,Chemical Carcinogenesis Research Information System (CCRIS),629-11-8,"1,6-HEXANEDIOL",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CCCO)CCO
363906931,83223,Chemical Carcinogenesis Research Information System (CCRIS),13195-64-7,Diisopropyl malonate,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)OC(=O)CC(=O)OC(C)C
363906932,60750,Chemical Carcinogenesis Research Information System (CCRIS),95058-81-4,gemcitabine,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
363906933,442329,Chemical Carcinogenesis Research Information System (CCRIS),912-60-7,Noscapine hydrochloride,20210804,20180514,Governmental Organizations|Legacy Depositors,,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3.Cl
363906934,6440557,Chemical Carcinogenesis Research Information System (CCRIS),91465-08-6,lambda-Cyhalothrin,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C
363906935,50248,Chemical Carcinogenesis Research Information System (CCRIS),68786-66-3,Triclabendazole,20210804,20180514,Governmental Organizations|Legacy Depositors,,CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl
363906936,6868,Chemical Carcinogenesis Research Information System (CCRIS),87-02-5,87-02-5,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=C(C=C2C=C1N)S(=O)(=O)O)O
363906937,79077,Chemical Carcinogenesis Research Information System (CCRIS),623-46-1,"1,2-Dichloro-2-ethoxyethane",20210804,20180514,Governmental Organizations|Legacy Depositors,,CCOC(CCl)Cl
363906938,73749,Chemical Carcinogenesis Research Information System (CCRIS),1533-78-4,1533-78-4,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(=O)NC1=C(C=CC(=C1)N(CCOC(=O)C)CCOC(=O)C)N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl
363906939,20137,Chemical Carcinogenesis Research Information System (CCRIS),4170-24-5,2-Chlorobutyric acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCC(C(=O)O)Cl
363906940,110106,Chemical Carcinogenesis Research Information System (CCRIS),6657-36-9,4-(4-Nitrophenylazo)-N-(2-cyanoethyl)-N-(2-acetoxyethyl)aniline,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-]
363906941,24425,Chemical Carcinogenesis Research Information System (CCRIS),7738-94-5,CHROMIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,O[Cr](=O)(=O)O
363906942,11954171,Chemical Carcinogenesis Research Information System (CCRIS),16830-15-2,Asiaticoside,20210804,20180514,Governmental Organizations|Legacy Depositors,,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O
